spatial_unit,year,season,crop,target_temporal_granularity,yield_tons_ha,yield_tons_ha_planted,harvested_fraction,area_planted_ha,area_harvested_ha,production_mt,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,rain_total_mm,rain_mean_daily_mm,rainy_days_1mm,rainy_days_10mm,heavy_rain_days_20mm,maximum_1day_rainfall_mm,maximum_5day_rainfall_mm,longest_dry_spell_days,wet_day_rainfall_cv,rainfall_onset_date,rainfall_cessation_date,onset_day_of_year,cessation_day_of_year,season_length_days,temperature_mean_c,temperature_maximum_c,temperature_minimum_c,temperature_range_c,growing_degree_days,heat_days_32c,extreme_heat_days_35c,cold_days_10c,target_source,target_source_type,target_geographic_level,predictor_geographic_level,target_definition,target_year,target_season,is_proxy,is_synthetic,is_geographically_assigned,season_definition,yield_consistency_ok,rainfall_source,temperature_source,soil_source,soil_source_version,soil_depth_cm,soil_quality_flag,soil_district_count,soil_ph,soil_ph_sd,soil_organic_carbon,soil_organic_carbon_sd,clay_pct,clay_pct_sd,sand_pct,sand_pct_sd,silt_pct,silt_pct_sd,bulk_density,bulk_density_sd,cation_exchange_capacity,cation_exchange_capacity_sd,elevation_source,data_version,processing_version,predictor_geographic_level_x,predictor_geographic_level_y
North Buganda,2018,annual,sorghum,annual,0.4,0.7315875613747954,0.4713584288052373,611.0,288.0,447.0,,,66.6,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,soya_beans,annual,0.4,0.42970737913486007,0.4844147582697201,3144.0,1523.0,1351.0,,,36.9,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,sweet_potatoes,annual,4.1,2.6207856175347866,0.36114394778968106,162420.0,58657.0,425668.0,,,31.2,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,beans,annual,0.6,0.6106360168540726,0.5062704131242365,120327.0,60918.0,73476.0,,,16.8,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,groundnuts,annual,0.5,0.5324074074074074,0.5694444444444444,20736.0,11808.0,11040.0,,,19.8,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,irish_potatoes,annual,2.5,1.861616264814058,0.34424805884756843,19576.0,6739.0,36443.0,,,30.4,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,maize,annual,2.5,1.6074900580468618,0.3104283064134438,183817.0,57062.0,295484.0,,,19.6,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,millet,annual,1.1,1.0333333333333334,0.9494949494949495,990.0,940.0,1023.0,,,56.6,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,rice,annual,4.8,1.9393215480172001,0.2312470138557095,2093.0,484.0,4059.0,,,100.0,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,simsim,annual,0.1,0.08413461538461539,0.8028846153846154,1664.0,1336.0,140.0,,,81.7,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,sorghum,annual,0.6,1.2991452991452992,0.6111111111111112,234.0,143.0,304.0,,,97.4,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,soya_beans,annual,1.3,0.7598152424942263,0.558891454965358,433.0,242.0,329.0,,,76.1,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
South Buganda,2018,annual,sweet_potatoes,annual,3.2,2.333433787890203,0.4773098269670258,39819.0,19006.0,92915.0,,,17.9,1371.821970452441,3.758416357403948,218,41,2,24.340054194132488,67.9126580953598,19,0.7626678866157455,2018-02-22,2018-11-21,53,325,273,22.01733904109589,31.89583333333333,14.640833333333331,7.832257990867586,4386.32875,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,12,5.747222222222221,0.3436901156898401,26.593055555555555,8.196021633871865,35.22222222222222,1.8402944062522977,40.80138888888889,2.653056730798462,23.98333333333333,3.136579556321075,1.307222222222222,0.06074176725748349,18.944444444444443,2.3709876616259504,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,beans,annual,0.4,0.32839398561778166,0.33634778818914796,9178.0,3087.0,3014.0,,,35.1,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,groundnuts,annual,0.4,0.4325472159702515,0.09175066053429885,51095.0,4688.0,22101.0,,,59.0,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,maize,annual,1.2,0.9434355828220858,0.29530061349693254,81500.0,24067.0,76890.0,,,22.1,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,millet,annual,0.3,0.4304737703716373,0.12277958316026095,40927.0,5025.0,17618.0,,,30.2,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,rice,annual,0.8,0.858285321179809,0.4355490583885115,11629.0,5065.0,9981.0,,,40.8,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,simsim,annual,0.2,0.24510408635312259,0.6365458750963763,12970.0,8256.0,3179.0,,,31.0,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,sorghum,annual,0.4,0.45002459357540137,0.3539709165205766,79289.0,28066.0,35682.0,,,17.4,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,soya_beans,annual,0.2,0.2900547273070391,0.5665219852802416,10598.0,6004.0,3074.0,,,34.0,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Teso,2018,annual,sweet_potatoes,annual,2.4,1.8496884735202492,0.6289085035190954,34668.0,21803.0,64125.0,,,13.4,1466.6364698022953,4.018182109047385,206,48,6,36.43361806869507,73.01919835805893,24,0.7986461944613098,2018-02-19,2018-12-16,50,350,301,24.715746575342465,37.3275,16.57625,10.96628082191781,5371.2474999999995,127,34,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.116666666666666,0.08451542547285179,22.949999999999996,1.5736672365619644,39.75416666666666,2.1230359737959543,37.08333333333333,1.1910379626911265,23.166666666666664,1.959915774024445,1.3095833333333333,0.023549171791455784,22.016666666666666,2.3083870545579632,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,beans,annual,0.7,0.642408512367687,0.4591469159292853,108266.0,49710.0,69551.0,,,11.7,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,groundnuts,annual,0.6,0.5545654881670978,0.49556864999520933,41748.0,20689.0,23152.0,,,14.6,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,irish_potatoes,annual,3.4,2.8611041896557863,0.5478588972341865,28093.0,15391.0,80377.0,,,23.4,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,maize,annual,2.1,1.9306070988467758,0.4227467964014275,140389.0,59349.0,271036.0,,,18.5,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,millet,annual,0.7,0.6842802716581083,0.8345204571807189,6037.0,5038.0,4131.0,,,21.6,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
